Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-06,12.942310333251953,13.689499855041504,20.6347599029541,27.236263275146484,22.756732940673828,13.233897529799703,13.82450008392334,20.947986071412487,27.9109669135851,22.87015154888958,12.904911391801651,13.591500282287598,20.570973209225176,27.137041539568184,22.505591074533523,13.21139710940997,13.788000106811523,20.874271664267106,27.881201717659646,22.853948449083717,460250000,41014000,114805080,33532600.0,51448500
2013-03-07,13.091900825500488,13.694000244140625,20.6650390625,28.357467651367188,22.797229766845703,13.135380949529411,13.739999771118164,20.764813710114524,28.456689400500224,22.910649873616308,12.802442533746609,13.592499732971191,20.59008180490984,27.256109831735653,22.6919127518573,12.907036617701309,13.704999923706055,20.701274835494637,27.35533158086869,22.772926672347154,468473600,38780000,82025892,74540200.0,29196700
2013-03-08,13.126562118530273,13.709500312805176,20.638233184814453,27.742294311523438,22.683818817138672,13.239365401112966,13.772000312805176,20.722620633223624,28.24832352868609,22.951163762817878,13.032001602087028,13.574999809265137,20.477647515823758,27.514085613341493,22.651412619983603,13.068184292594152,13.75,20.71219540001546,28.208635964544534,22.88635291372027,391482000,37596000,116359524,44198900.0,37667800
2013-03-11,13.313555717468262,13.562000274658203,20.720138549804688,27.9208927154541,22.57850456237793,13.348218519376381,13.69950008392334,20.84125929043555,28.416999561954693,22.659516974871135,12.926496287864952,13.520000457763672,20.637735509495435,27.613307000523015,22.416476646966082,13.066664952147615,13.671500205993652,20.642451551265204,27.79190576806282,22.63521386920826,474236000,38098000,63724212,35642100.0,36627500
2013-03-12,13.026529312133789,13.706500053405762,20.541187286376953,27.613304138183594,22.61090850830078,13.344264747687351,13.869999885559082,20.647416463724937,28.09948857025758,22.643314708450614,13.000380993934359,13.517999649047852,20.44339704340969,27.385095466648355,22.392171292927426,13.244535617419988,13.550000190734863,20.618130845444746,27.881202261723516,22.554199203251247,465911600,64924000,80251668,27569600.0,39255200
2013-03-13,13.024097442626953,13.755000114440918,20.484102249145508,26.8691463470459,22.619003295898438,13.211089672091965,13.824999809265137,20.61763453676792,27.434707841180032,22.700017226839485,12.933186443991811,13.631999969482422,20.4096425056607,26.710392309832717,22.481280076862326,13.027138851201304,13.76200008392334,20.548386464564345,27.404942642013438,22.57849710303402,405549200,37684000,65586348,39619500.0,29093400
2013-03-14,13.150280952453613,13.286999702453613,20.390531539916992,26.829458236694336,22.797229766845703,13.215347289230927,13.5,20.525798523218185,27.216420957945598,22.813432859986076,13.087949123066691,13.17650032043457,20.28752962433393,26.621092384291636,22.627101924507816,13.160313704182553,13.483499526977539,20.525798523218185,26.888990526310522,22.68381120528711,303875600,104534000,65981952,27646400.0,55914800
2013-03-15,13.489603996276855,13.090999603271484,20.21083641052246,26.442493438720703,22.716222763061523,13.506934993057266,13.36299991607666,20.359755895828137,26.849300884508917,22.813438254467382,13.29470538402456,13.0024995803833,20.18700838485098,26.35319405866989,22.667613472146215,13.315381443427254,13.24899959564209,20.315079293550955,26.819535686156883,22.708121214575637,643960800,97318000,123864012,31597400.0,92710300
2013-03-18,13.85628604888916,12.894499778747559,20.04926109313965,26.283737182617188,22.764835357666016,13.909189978226586,13.07450008392334,20.17261407788351,26.581402388440722,22.910660171047816,13.414801297133828,12.855999946594238,19.892398289331076,25.57926645791282,22.529895037170295,13.422402380412787,12.96500015258789,19.980013016099857,26.164672614285525,22.58660434343817,606197200,54404000,73458468,26653700.0,44809400
2013-03-19,13.818889617919922,12.820500373840332,20.136871337890625,26.34326934814453,22.829647064208984,14.01591537131788,12.975000381469727,20.333694679659786,26.690544473792748,22.862051721048914,13.63676075545758,12.630999565124512,20.015998405547098,26.005916585228796,22.708126896936907,13.971218203245748,12.920000076293945,20.13488503860803,26.323426515176745,22.781039306342706,526775200,74770000,83844072,25254200.0,51901600
2013-03-20,13.745613098144531,12.86400032043457,20.221012115478516,25.65864372253418,22.94306182861328,13.914363355602811,12.98799991607666,20.29050800201041,26.482180916248684,23.080785073786682,13.669904278031996,12.727499961853027,20.1398519222162,25.579266712025454,22.82964323089842,13.907978509157152,12.90250015258789,20.27363013229765,26.47225855337294,22.959264926918976,308660800,54778000,58493448,44006500.0,35447800
2013-03-21,13.765377044677734,12.669500350952148,20.13538360595703,25.53957748413086,22.772932052612305,13.925004706605204,12.850000381469727,20.275864157092595,25.906697343758747,22.97546612908104,13.685412198775042,12.633999824523926,20.10038879420582,25.36097873579822,22.724322761706897,13.689060914558235,12.805500030517578,20.13612894115515,25.460200472927156,22.772932052612305,383255600,56128000,59044896,24336100.0,34233200
2013-03-22,14.044500350952148,12.887499809265137,20.111801147460938,25.529653549194336,22.886354446411133,14.050276267331146,12.888500213623047,20.234162839588627,25.807474017549268,22.959266849680425,13.776934312924176,12.603500366210938,20.095171095739552,25.430431818174924,22.76483428936652,13.821629870509746,12.727499961853027,20.221753200265194,25.59910819315879,22.837746692635815,395105200,62492000,59468472,18456300.0,28720900
2013-03-25,14.09527587890625,12.800999641418457,20.09517478942871,24.934326171875,22.813438415527344,14.288958235447526,12.971500396728516,20.333197768885704,25.599109339220906,22.967364747421097,14.040546762027187,12.725000381469727,20.025183275751434,24.884716250392835,22.651410535090513,14.129025284472783,12.928999900817871,20.163927230659198,25.549499417738737,22.926857004705695,501135600,50278000,68411520,39199000.0,44154000
2013-03-26,14.021085739135742,13.01550006866455,20.16417694091797,25.01370620727539,22.813438415527344,14.163989712473006,13.074000358581543,20.20339216876037,25.281604357675963,22.959263198878016,14.0025385067801,12.814000129699707,20.04926100045765,24.8351093328391,22.77293221802433,14.151827326696106,12.852499961853027,20.19098252598921,24.88471926032183,22.8782492586596,294294000,48420000,47628324,26957200.0,27824300
2013-03-27,13.745613098144531,13.265000343322754,19.921934127807617,25.88685417175293,22.983566284179688,13.88912599968764,13.296500205993652,20.02965019843229,26.07537529436461,23.04837712291201,13.704566264865433,12.895000457763672,19.888921831773633,24.52752064423295,22.74862602801734,13.878788783900998,12.9375,20.021708784258276,24.80534114637135,22.797233770763512,331237200,57498000,86441472,52297400.0,36047400
2013-03-28,13.459197044372559,13.32450008392334,19.711706161499023,25.380826950073242,23.177993774414062,13.737709194522017,13.369000434875488,19.98919216209187,25.966233197845447,23.218499960383717,13.427575651997834,13.20300006866455,19.6896166224942,25.321294656612633,22.89444583699065,13.676898887025109,13.291000366210938,19.954940796739354,25.886856175732138,22.94305356919662,442839600,49474000,91420488,28585700.0,55453800
2013-04-01,13.041125297546387,13.080499649047852,19.885448455810547,25.331214904785156,23.177993774414062,13.490819413308047,13.369999885559082,19.911756518189073,25.6884105282064,23.218499960383717,13.005551533015353,13.05049991607666,19.68837728975422,25.083161494841107,22.9754597541419,13.436089483072456,13.348999977111816,19.73206074243596,25.43043475476491,23.202296867911077,389732000,50496000,72219708,22249300.0,29201100
2013-04-02,13.067876815795898,13.166000366210938,20.179561614990234,25.222068786621094,23.331926345825195,13.321760462479073,13.294500350952148,20.223990400605555,25.916619036052886,23.372434090598354,12.964802653348283,13.02750015258789,19.955189248292545,25.10300232664812,23.105089155945382,13.001289801035977,13.119999885559082,19.96859393086387,25.56934391133699,23.161798453415336,529519200,52622000,81578340,35153300.0,28456500
2013-04-03,13.13477611541748,12.951499938964844,20.009794235229492,26.04560661315918,23.137495040893555,13.295620066974173,13.183500289916992,20.208354176538723,26.184515909496916,23.453449286129885,13.08369489015328,12.887499809265137,19.87254095034157,25.499889898263305,23.121293487332434,13.115924411222782,13.105999946594238,20.18998752857543,25.628876831648743,23.291421388818303,363216000,48276000,69470460,48195200.0,35062800
2013-04-04,13.0049409866333,12.954000473022461,19.73354721069336,26.859222412109375,23.169902801513672,13.226291533697495,13.020500183105469,19.998623561393146,27.017976440036723,23.178004351447047,12.929840285122497,12.805999755859375,19.63997549536052,25.906698244545293,22.902557834562895,13.188589762052874,12.96150016784668,19.961392748489505,26.412727418250196,22.999773343338095,358447600,39288000,97806096,82016800.0,45263200
2013-04-05,12.867511749267578,12.77400016784668,19.43521499633789,27.176729202270508,23.250911712646484,12.920720975415351,12.809000015258789,19.53300524454927,27.583536616450377,23.315722552843738,12.760484365703556,12.683500289916992,19.270161083955582,26.402803825292803,22.772931186737118,12.90703788385852,12.78600025177002,19.509922553933816,26.65085721893893,22.862045126250646,383695200,51148000,137218644,64566600.0,50927300
2013-04-08,12.959031105041504,12.947500228881836,19.231691360473633,26.64093589782715,23.161794662475586,12.998253586614062,12.984000205993652,19.34834577875003,26.988211041010576,23.275213238852036,12.845924149652793,12.781499862670898,19.07160319517901,26.422647691684677,23.064577636144193,12.917679799715954,12.795999526977539,19.328488459827977,26.978288677777076,23.275213238852036,300829200,45912000,113170716,27256000.0,34759500
2013-04-09,12.982440948486328,13.057000160217285,19.30118751525879,26.38296127319336,23.988140106201172,13.028656388519433,13.130499839782715,19.452588933250762,26.680624613093176,24.158268014227723,12.853826566425894,12.850000381469727,19.188505694231353,26.2142848759175,23.234712981597625,12.963590063298025,12.942500114440918,19.24782416218215,26.373038909530383,23.275219184876534,306614000,43132000,86205708,21311100.0,77733800
2013-04-10,13.247274398803711,13.238499641418457,19.612180709838867,27.355327606201172,24.530933380126953,13.288930173564797,13.298999786376953,19.6660396898247,27.623225722186138,24.563338036093025,12.952951091644856,12.965999603271484,19.26023305610615,26.69054444384802,23.915229464644415,13.016498353851528,13.08899974822998,19.431987415624736,26.799688541285715,23.955735670905185,375928000,46450000,79064856,45949400.0,71116700
2013-04-11,13.205924034118652,13.492500305175781,19.61739158630371,27.80182647705078,23.44535255432129,13.317206642651069,13.548500061035156,19.684653354938423,27.88120349206567,23.655988246022993,13.110754560779062,13.237000465393066,19.4602809886929,27.037821524721675,23.27522307266447,13.187375985470053,13.237000465393066,19.679193869499123,27.266030206327308,23.574974280720358,328364400,61810000,81066852,33368500.0,130923200
2013-04-12,13.068188667297363,13.643500328063965,19.60895347595215,27.18665313720703,23.323829650878906,13.20045099883212,13.66349983215332,19.659834898693486,27.78198169488255,23.510160667631567,13.04660083200165,13.35099983215332,19.432235259488323,27.0278991074932,23.218511044740318,13.20045099883212,13.505999565124512,19.657105155859128,27.78198169488255,23.372437406289887,238613200,57326000,65402532,28697400.0,62886300
2013-04-15,12.765653610229492,13.38599967956543,19.40741539001465,26.313505172729492,23.24280548095703,13.010111906268213,13.755999565124512,19.7814506818647,27.266029322015157,23.47774414987643,12.75653181995348,13.354999542236328,19.285549306977916,26.154751147848547,23.09698073359437,12.983051001070214,13.553999900817871,19.507191933124652,26.94852127225327,23.210399294782217,317520000,66520000,98025876,30275400.0,56332900
2013-04-16,12.959941864013672,13.616999626159668,19.69135284423828,26.710390090942383,23.469650268554688,12.971190852931256,13.640000343322754,19.756630202127052,26.8989112041587,23.607373514354258,12.787543700188827,13.402999877929688,19.456806853708905,26.194438566612057,23.25091462128332,12.817948852550764,13.465499877929688,19.523075469473866,26.601245989738633,23.412940969439425,305771200,42744000,69610320,27365900.0,52797300
2013-04-17,12.247243881225586,13.369999885559082,19.423053741455078,26.42264747619629,23.356231689453125,12.788458784287723,13.542499542236328,19.628561957453726,26.988210820909767,23.52636113215076,12.104643534517502,13.212499618530273,19.31235632737878,26.184516438026158,23.169900693575368,12.778424408163437,13.539999961853027,19.527048813680764,26.442492202501448,23.37243478784576,945056000,62702000,81398520,26440600.0,52840700
2013-04-18,11.920387268066406,12.970999717712402,19.009801864624023,25.48996925354004,23.323829650878906,12.33815552229409,13.349499702453613,19.503469127934483,26.611169847766625,23.477754467215792,11.850150700385596,12.829999923706055,18.894388416224935,24.954172972982256,23.088889333502582,12.313831559988298,13.340499877929688,19.49229855896552,26.611169847766625,23.453451362116642,666299200,62752000,132767100,39059000.0,56906600
2013-04-19,11.874173164367676,13.015999794006348,19.852684020996094,25.529653549194336,24.11775779724121,12.149949252766756,13.144000053405762,19.94128999059493,25.757862205791007,24.49852129841869,11.709071571099173,12.875,19.018487542892863,25.132768517613794,23.988136114065373,11.796335496570029,12.907999992370605,19.090463458930707,25.42051134832038,23.996237662415407,609274400,52050000,231895872,20380900.0,99790700
2013-04-22,12.121667861938477,13.177499771118164,19.858644485473633,25.76778793334961,24.976497650146484,12.228999699410153,13.229999542236328,19.954200627189888,26.154752545612194,25.26004561404405,11.896670218543951,12.90149974822998,19.235415574090354,25.499891684856877,24.52282183503763,11.938324360390187,12.967499732971191,19.87080442210286,25.609033899984524,24.54712493080376,429920400,42382000,115220664,25687600.0,137904000
2013-04-23,12.348491668701172,13.444999694824219,20.05198860168457,25.777711868286133,24.790172576904297,12.416903055977665,13.493499755859375,20.240618935085454,26.124987047127043,25.033212863406195,12.12592407811587,13.225000381469727,19.864847046914434,25.56934789648007,24.61194159127128,12.283423719506862,13.225000381469727,19.88073176630757,26.01584293284912,24.871186520809083,664238400,45412000,91600308,25191500.0,59126900
2013-04-24,12.328120231628418,13.439000129699707,20.18973731994629,25.906696319580078,25.729930877685547,12.625787732751547,13.57349967956543,20.30266693715172,26.194437264131672,25.85955257115802,11.93406784960909,13.340499877929688,20.0544684587323,25.599108757390624,24.790172827403875,11.965690053739564,13.475000381469727,20.05719820122568,25.72809757830805,24.806375925391055,969651200,37056000,73090836,19729900.0,90946600
2013-04-25,12.416902542114258,13.734999656677246,20.081769943237305,25.936464309692383,25.875749588012695,12.585955630591068,13.789999961853027,20.26469296022432,26.194440086829395,26.604871828745413,12.374943126636744,13.524999618530273,20.045284465625503,25.797555003732974,25.551695430488387,12.50355750368382,13.576499938964844,20.259233475162482,25.86700965671268,25.68941709537562,384837600,122330000,79608312,17150000.0,110700200
2013-04-26,12.685076713562012,12.740500450134277,19.891155242919922,26.64093589782715,25.75423240661621,12.732812856153728,13.60099983215332,20.048018030308715,27.404940834331235,25.908157183221395,12.412949442323551,12.64050006866455,19.771027642857657,26.39288249448145,25.478785955032233,12.46038193124864,13.498499870300293,20.044542952337714,26.39288249448145,25.84334634433177,764097600,280600000,99408492,33018000.0,47799300
2013-04-29,13.077914237976074,12.487000465393066,20.328981399536133,26.769922256469727,26.41854476928711,13.184332674498005,12.850500106811523,20.419323978323277,27.196574403805524,26.475254062048148,12.77021238263168,12.457500457763672,19.93037269706371,26.65085768523481,25.738030165729977,12.78389466025213,12.744999885559082,19.936577518522803,26.948521005819337,25.762333265363374,640326400,142340000,91939968,29201100.0,59116400
2013-04-30,13.462849617004395,12.690500259399414,20.465736389160156,27.553770065307617,26.81551170349121,13.537951160357915,12.734000205993652,20.5419327217266,27.633147071670702,26.823614797555027,13.137209325023532,12.428000450134277,20.294725478660727,26.79968755860975,26.15120014980308,13.229337403141017,12.468500137329102,20.327488066702095,26.918752121905822,26.378040427216632,691538400,84976000,92175732,36245700.0,75165200
2013-05-01,13.356732368469238,12.411499977111816,20.362979888916016,27.21641731262207,26.507661819458008,13.528217973188157,12.710000038146973,20.469458770319534,27.702601713113122,26.799311393968402,13.207747180692342,12.287500381469727,20.261962384573135,27.097350856839903,26.410443234337972,13.51392757378728,12.694999694824219,20.43322110527848,27.63314706911399,26.677789707780786,506909200,87828000,58141800,64567600.0,54330900
2013-05-02,13.546154975891113,12.6274995803833,20.59082794189453,28.74442481994629,26.864118576049805,13.639497626489538,12.646499633789062,20.71343936022433,28.79403663114569,26.872218578958893,13.397472662043333,12.288999557495117,20.328729128024094,27.762133668163205,26.2403132776131,13.432438300797687,12.446999549865723,20.354791266577354,27.791900754882846,26.434747342101982,421828400,78724000,80651268,104257000.0,46059500
2013-05-03,13.681764602661133,12.90250015258789,20.99067497253418,28.08956527709961,27.131460189819336,13.780581966772143,12.962499618530273,21.017480553654206,28.84364780774286,27.155763284637025,13.656527243807902,12.734999656677246,20.749426634167495,27.930811259332312,26.79930450213999,13.722202509463473,12.807000160217285,20.77325276643332,28.813882612222226,26.920823066652495,361300800,70280000,100403496,58506400.0,46784600
2013-05-06,14.008011817932129,12.78600025177002,21.383573532104492,27.355327606201172,27.34210777282715,14.05331467332292,12.975000381469727,21.391019316360488,28.23839707093253,27.47172949346649,13.813416901113545,12.670999526977539,21.053717344367158,27.266028234206182,26.937039509526006,13.855983625770852,12.904500007629395,21.053717344367158,28.10941014054931,27.074761235644107,496641600,46956000,85566348,43939400.0,40978300
2013-05-07,13.945683479309082,12.886500358581543,21.27635383605957,26.68062400817871,26.98564338684082,14.161256534755621,12.987000465393066,21.44115804302039,27.6331500807573,27.374508470557767,13.794873111859216,12.645500183105469,21.113535928497374,26.640936446923984,26.928934088616995,14.137540689453326,12.815500259399414,21.419813837196873,27.335484855108916,27.261089874110112,483753200,62674000,78281640,41259100.0,43078300
2013-05-08,14.103178024291992,12.934000015258789,21.683399200439453,26.90883445739746,26.72639274597168,14.149698739372171,13.015000343322754,21.68960402077643,27.087431320960995,26.928926781938525,13.8590242430771,12.766500473022461,21.169129313888156,26.442492840461412,26.450946333439802,13.95723265691525,12.843500137329102,21.2706424446573,26.6707015209848,26.79120203046052,472598000,53540000,98633268,34654900.0,51595700
2013-05-09,13.980140686035156,13.008000373840332,21.630037307739258,26.829458236694336,26.459056854248047,14.17081919326806,13.177499771118164,21.833063582924417,27.33548553717797,26.734503376287417,13.943719316016438,12.843999862670898,21.54937085450936,26.64093711166282,26.40234754886571,14.073185010852296,12.93649959564209,21.61415258826617,26.86914579893934,26.612981670225057,398487600,55386000,87935976,33457200.0,46417800
2013-05-10,13.863836288452148,13.181500434875488,21.847211837768555,26.472261428833008,26.483356475830078,14.070124885065365,13.182499885559082,21.854905437206096,27.087432853972263,26.507662668100675,13.78762634638617,13.010499954223633,21.646915304194383,26.363117317841642,26.183606888175625,14.01686913432644,13.043999671936035,21.725097937868856,26.928678815710686,26.46715337779133,334852000,62906000,75832092,30847100.0,36394900
2013-05-13,13.918010711669922,13.225500106811523,21.780197143554688,26.611169815063477,26.758798599243164,14.014727913473873,13.293999671936035,21.90280666827788,27.117199004135948,26.79120479003759,13.818846566294894,13.100000381469727,21.677193338494394,26.32342884039326,26.369933580983414,13.819152229920673,13.138500213623047,21.81395098916884,26.392883493158575,26.418542867175052,316948800,42990000,57882060,29068800.0,36027600
2013-05-14,13.585012435913086,13.416500091552734,22.01772117614746,26.859222412109375,27.354341506958008,13.932090197520155,13.470000267028809,22.057184210839992,27.06758825657483,27.354341506958008,13.532674489362316,13.201499938964844,21.770515843346995,26.611169006910735,26.758795503222835,13.890771669344813,13.225000381469727,21.77945040606464,26.680623657566787,26.807745640879933,447118000,54000000,63108828,24930300.0,56870100
2013-05-15,13.1256103515625,13.32800006866455,22.732290267944336,26.39288330078125,27.615402221679688,13.49748045835932,13.452500343322754,22.74445209630026,26.779846016223075,27.656195558425598,12.926974727054082,13.227999687194824,22.189480003474415,26.194439815043353,27.272760600095538,13.441164785714133,13.353500366210938,22.226213303056827,26.71039136396401,27.28907731237497,741613600,54410000,159276564,30299800.0,46303900
2013-05-16,13.300983428955078,13.206000328063965,22.4339542388916,25.926544189453125,27.80304527282715,13.40106701477066,13.421500205993652,22.83380387909257,26.34327403588796,27.860152214720223,12.821073567221093,13.192500114440918,22.387788856931785,25.698335483488158,27.370660140086127,12.953905658933591,13.29800033569336,22.809478332189553,26.27381937689841,27.444083795676494,603204000,32870000,128255616,35499100.0,59382900
2013-05-17,13.26058292388916,13.494999885559082,22.565746307373047,26.04560661315918,28.447553634643555,13.469625785823903,13.49899959564209,22.672718927364567,26.392881746500745,28.447553634643555,13.191718707472496,13.25,22.35080602604255,25.99599669089491,27.81937382415028,13.43779508754738,13.291500091552734,22.586594882829765,26.194438272449215,27.84385046389707,427904400,50546000,111568320,29462700.0,60666700
2013-05-20,13.556549072265625,13.381500244140625,22.549612045288086,25.559419631958008,28.618867874145508,13.644389771688905,13.589500427246094,22.849187569594584,25.986071733829313,28.635181478933788,13.163866926227781,13.324999809265137,22.46199733716205,25.48996499072259,28.292539760660322,13.219264781892685,13.449999809265137,22.46199733716205,25.976149371867535,28.333329996822087,451578400,44180000,90817092,42402900.0,54020800
2013-05-21,13.456466674804688,13.442999839782715,22.510894775390625,25.460203170776367,28.43123435974121,13.634596667634302,13.53849983215332,22.627299482411367,25.87693299687821,28.773879276565687,13.289355284814796,13.383000373840332,22.278580990322382,25.39074851517563,28.325180341380392,13.410250983261843,13.437000274658203,22.536955022472203,25.668569030076004,28.63518870410692,456022000,34824000,79240680,26261300.0,48702400
2013-05-22,13.508188247680664,13.14799976348877,22.075305938720703,24.964092254638672,28.235427856445312,13.722434717796231,13.379500389099121,22.568975117410602,25.648720119997584,28.423065399563036,13.412389684896455,13.039999961853027,22.012264579070173,24.725961234621902,28.03147359930496,13.59082611349079,13.369500160217285,22.401441167121924,25.450276657068382,28.382275170553964,443038400,66640000,102321576,45314500.0,66047500
2013-05-23,13.532369613647461,13.09000015258789,21.910749435424805,24.864871978759766,27.860157012939453,13.655408214502998,13.158499717712402,22.08870671203837,25.331213576193818,28.186482006801956,13.338018216993627,12.979499816894531,21.69258189569684,24.577131022414946,27.65620272473959,13.342915373320107,13.024499893188477,21.76704163254507,24.606896218848792,27.925420766873767,353021200,40006000,90912996,37663100.0,51102700
2013-05-24,13.624494552612305,13.086999893188477,21.675704956054688,24.120716094970703,27.958045959472656,13.640103828878177,13.096500396728516,21.812214794743568,24.775577028409,27.966202759274495,13.47788962115787,12.916999816894531,21.618370899473902,23.892507383241693,27.65619457329193,13.492886752917581,12.992500305175781,21.723854742980606,24.775577028409,27.672508172895608,276166800,33926000,91780128,58727900.0,33174400
2013-05-28,13.510943412780762,13.364500045776367,21.873023986816406,23.91234588623047,28.569910049438477,13.80690832634697,13.555000305175781,22.142816401457974,24.348920359009387,28.700440637352116,13.492886376276683,13.300000190734863,21.851430075717293,23.73374715225286,28.07226121048813,13.769875627964023,13.324000358581543,21.928371744235406,24.348920359009387,28.080418010691304,386145200,69420000,90209700,50079700.0,48212100
2013-05-29,13.618371963500977,13.27649974822998,21.551355361938477,23.13842010498047,28.455699920654297,13.696419155556145,13.412500381469727,21.791612433385275,23.62460452624325,28.569913811104904,13.44850555508259,13.241999626159668,21.451580717481026,23.078887820794485,28.202795511731452,13.466869888724624,13.27299976348877,21.735023716128005,23.604761693179384,28.341486030203694,330576400,38068000,80455464,64237800.0,38412200
2013-05-30,13.821292877197266,13.341500282287598,21.612167358398438,24.358842849731445,28.578081130981445,13.910664329933041,13.428500175476074,21.814200493917653,24.587053413469178,28.75756194609026,13.604904314984957,13.280500411987305,21.504201580221785,23.743671484431207,28.39860342796889,13.63979573041582,13.285499572753906,21.591318781290436,23.94211306670664,28.431233757182646,353519600,33350000,84743172,60733200.0,51131000
2013-05-31,13.764677047729492,13.460000038146973,21.62358283996582,24.160404205322266,28.472017288208008,13.990247049088794,13.595499992370605,21.767042836304764,24.755732809534024,28.782025537369986,13.757636975295764,13.29699993133545,21.531749600840943,24.081027184260527,28.382276911626057,13.849455407805591,13.300000190734863,21.54664306240506,24.438222832789613,28.406750428113796,384302800,67486000,78697224,35925000.0,56165700
2013-06-03,13.79497241973877,13.343999862670898,21.534475326538086,23.664295196533203,29.034936904907227,13.845166632131809,13.455499649047852,21.691833713707346,24.13063491626042,29.067570342768857,13.542774616976354,13.147500038146973,21.22149703671934,23.525384002946378,28.41491714601584,13.795278083335145,13.447999954223633,21.667759770292033,24.081024992299096,28.488337713060623,372352400,50878000,98928972,35733800.0,51252600
2013-06-04,13.751816749572754,13.28499984741211,21.32276725769043,23.33686637878418,28.545442581176758,13.908522467283227,13.444000244140625,21.607948778081212,23.743673839164988,29.157305425100482,13.693052514072502,13.151000022888184,21.19792360988117,23.13842288433126,28.365961817755288,13.871488134893886,13.350000381469727,21.539941669379903,23.703984383275436,29.05940512936403,292728800,41772000,74669256,34760800.0,65529500
2013-06-05,13.623270034790039,13.358499526977539,21.337657928466797,22.72169303894043,28.37411880493164,13.794972888113172,13.583000183105469,21.579651614129236,23.525385594985533,28.463859187228266,13.580420737360946,13.25100040435791,21.273871235793454,22.612550820340054,28.08858405407454,13.639797118896377,13.290499687194824,21.407401627434165,23.168189954797384,28.227271472463595,290589600,70246000,84187728,53819700.0,46025100
2013-06-06,13.419737815856934,13.391500473022461,21.460269927978516,22.791149139404297,28.520963668823242,13.68111782054246,13.524999618530273,21.502214895943467,22.910215622015464,28.643337472653247,13.284763618900513,13.21049976348877,21.0279074105836,22.493485771622684,28.13753176687311,13.634289987887223,13.387499809265137,21.451830993143734,22.81099386858908,28.423066493016307,416934000,49526000,103060836,31260700.0,37618500
2013-06-07,13.522270202636719,13.843500137329102,21.834802627563477,23.108657836914062,29.100191116333008,13.56603731321059,14.005000114440918,21.841504969758542,23.2178000563334,29.18993148494706,13.245586579601367,13.456500053405762,21.477149530632687,22.682005645782073,28.60254535672809,13.359749498028725,13.487000465393066,21.603729779940746,22.850682049427338,28.757549467546518,404535600,92652000,106877016,38699200.0,40757300
2013-06-10,13.432899475097656,14.053500175476074,22.095163345336914,24.140560150146484,28.937049865722656,13.744779384782435,14.123499870300293,22.1145212518895,24.40845831338734,29.08389727557492,13.368932407569348,13.76200008392334,21.84373756580034,23.80320732810189,28.667828576961167,13.611641611981746,13.833999633789062,21.893625840168053,23.87266198690563,28.969680202947703,450153200,61730000,93418488,58393000.0,35994500
2013-06-11,13.393412590026855,13.73900032043457,21.836788177490234,23.8428955078125,28.423063278198242,13.551342581004969,13.920499801635742,22.015242998056667,24.160403583892826,28.700441171690727,13.262416953485628,13.711999893188477,21.82959020651175,23.81312841599344,28.29253268785441,13.336485610904791,13.800000190734863,21.940037916256504,23.8428955078125,28.594384094506754,286112400,61956000,70233696,29885900.0,39435900
2013-06-12,13.22783374786377,13.583499908447266,21.642446517944336,23.584918975830078,28.553607940673828,13.505129484930857,13.84000015258789,21.990421560779403,24.071103438490557,28.773879003953436,13.206715171289707,13.522500038146973,21.584616832983624,23.396397851942186,28.43123409037528,13.451568067192555,13.829999923706055,21.97701876987503,23.971881694733913,28.667821874501115,265227200,44778000,88103808,26445800.0,37372700
2013-06-13,13.343218803405762,13.78950023651123,21.76704216003418,23.545230865478516,28.32516860961914,13.379334507985659,13.84000015258789,21.833062964357673,23.64445261489953,28.569913099070085,13.122546045718302,13.51449966430664,21.48161284658013,23.088813467638282,28.21911152308889,13.237321084701733,13.574999809265137,21.567986597428455,23.535308501286668,28.5454395837535,285832400,52996000,82713204,31189300.0,45654900
2013-06-14,13.162336349487305,13.69950008392334,21.71839714050293,23.446006774902344,28.06411361694336,13.353321352977973,13.853500366210938,21.958158621407687,23.70398254063834,28.300698245585217,13.114895557912297,13.67199993133545,21.69581196956235,23.078888798949126,27.94173978908717,13.326081330527286,13.75,21.84398612731708,23.37655212499213,28.186484332703827,271866000,43016000,89710200,30677100.0,53192600
2013-06-17,13.222017288208008,13.902999877929688,21.996627807617188,23.832971572875977,28.553607940673828,13.335261562865242,14.010000228881836,22.07555388783861,24.061180250953715,28.684138595347342,13.171823076430258,13.782500267028809,21.798813194639045,23.5650734416557,28.25175638525938,13.204878060397808,13.817500114440918,21.822391514563304,23.72382746923128,28.300703435701767,259414400,57680000,85766148,33664500.0,49670100
2013-06-18,13.214977264404297,14.088000297546387,22.353290557861328,24.0214900970459,28.537277221679688,13.310775824786715,14.145500183105469,22.362722642911223,24.497754058376156,28.69228132554155,13.167231633282771,13.905500411987305,22.0487511186632,23.892503163090087,28.472013482404343,13.208550156510773,13.954000473022461,22.056195012500208,23.90242552608626,28.52912042130581,195025600,42922000,86589324,36709100.0,28616500
